축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
진안홍삼축제,2018,4,20748.0,50603.0,105.0,71456.0,17864.0,,,N/A,71456.0,29.04,70.82,0.15,0.0
진안홍삼축제,2019,5,30516.0,69846.0,73.0,100435.0,20087.0,17864.0,12.4,71456,28979.0,30.38,69.54,0.07,40.56
진안홍삼축제,2022,4,29326.0,55999.0,6.0,85331.0,21332.75,20087.0,6.2,100435,-15104.0,34.37,65.63,0.01,-15.04
진안홍삼축제,2023,3,15717.0,30311.0,23.0,46051.0,15350.3333,21332.75,-28.0,85331,-39280.0,34.13,65.82,0.05,-46.03
