축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
봉화은어축제,2018,8,57928.0,97542.0,73.0,155543.0,19442.875,,,N/A,155543.0,37.24,62.71,0.05,0.0
봉화은어축제,2019,9,70603.0,131580.0,167.0,202350.0,22483.3333,19442.875,15.6,155543,46807.0,34.89,65.03,0.08,30.09
봉화은어축제,2022,9,70602.0,113172.0,7.0,183781.0,20420.1111,22483.3333,-9.2,202350,-18569.0,38.42,61.58,0.0,-9.18
