축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
함평나비축제,2018,11,66910.0,181706.0,61.0,248677.0,22607.0,,,N/A,248677.0,26.91,73.07,0.02,0.0
함평나비축제,2019,11,63151.0,218551.0,89.0,281791.0,25617.3636,22607.0,13.3,248677,33114.0,22.41,77.56,0.03,13.32
함평나비축제,2022,10,68659.0,180040.0,3.0,248702.0,24870.2,25617.3636,-2.9,281791,-33089.0,27.61,72.39,0.0,-11.74
함평나비축제,2023,10,82511.0,181852.0,42.0,264405.0,26440.5,24870.2,6.3,248702,15703.0,31.21,68.78,0.02,6.31
