축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
관악강감찬축제,2019,3,64056.0,49106.0,387.0,113549.0,37849.6667,,,N/A,113549.0,56.41,43.25,0.34,0.0
관악강감찬축제,2022,3,87262.0,61107.0,44.0,148413.0,49471.0,37849.6667,30.7,113549,34864.0,58.8,41.17,0.03,30.7
관악강감찬축제,2023,3,75453.0,60602.0,265.0,136320.0,45440.0,49471.0,-8.1,148413,-12093.0,55.35,44.46,0.19,-8.15
