축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
대구약령시한방문화축제,2018,5,68570.0,222713.0,549.0,291832.0,58366.4,,,N/A,291832.0,23.5,76.32,0.19,0.0
대구약령시한방문화축제,2019,5,70912.0,234411.0,2371.0,307694.0,61538.8,58366.4,5.4,291832,15862.0,23.05,76.18,0.77,5.44
대구약령시한방문화축제,2022,5,57047.0,181569.0,57.0,238673.0,47734.6,61538.8,-22.4,307694,-69021.0,23.9,76.07,0.02,-22.43
대구약령시한방문화축제,2023,3,31703.0,106142.0,265.0,138110.0,46036.6667,47734.6,-3.6,238673,-100563.0,22.95,76.85,0.19,-42.13
