축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
부천국제만화축제,2019,5,351816.0,275942.0,1239.0,628997.0,125799.4,,,N/A,628997.0,55.93,43.87,0.2,0.0
부천국제만화축제,2022,4,326099.0,171386.0,103.0,497588.0,124397.0,125799.4,-1.1,628997,-131409.0,65.54,34.44,0.02,-20.89
부천국제만화축제,2023,4,325375.0,156454.0,481.0,482310.0,120577.5,124397.0,-3.1,497588,-15278.0,67.46,32.44,0.1,-3.07
