축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
정남진장흥물축제,2018,7,107219.0,125625.0,196.0,233040.0,33291.4286,,,N/A,233040.0,46.01,53.91,0.08,0.0
정남진장흥물축제,2019,7,113509.0,117192.0,84.0,230785.0,32969.2857,33291.4286,-1.0,233040,-2255.0,49.18,50.78,0.04,-0.97
정남진장흥물축제,2022,9,152601.0,158739.0,5.0,311345.0,34593.8889,32969.2857,4.9,230785,80560.0,49.01,50.98,0.0,34.91
정남진장흥물축제,2023,9,163708.0,175410.0,82.0,339200.0,37688.8889,34593.8889,8.9,311345,27855.0,48.26,51.71,0.02,8.95
