축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
시흥갯골축제,2018,3,24690.0,14756.0,55.0,39501.0,13167.0,,,N/A,39501.0,62.5,37.36,0.14,0.0
시흥갯골축제,2019,3,24492.0,17073.0,50.0,41615.0,13871.6667,13167.0,5.4,39501,2114.0,58.85,41.03,0.12,5.35
시흥갯골축제,2022,3,47644.0,23541.0,12.0,71197.0,23732.3333,13871.6667,71.1,41615,29582.0,66.92,33.06,0.02,71.08
시흥갯골축제,2023,3,59972.0,28275.0,33.0,88280.0,29426.6667,23732.3333,24.0,71197,17083.0,67.93,32.03,0.04,23.99
