축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
소래포구축제,2018,3,90723.0,60220.0,489.0,151432.0,50477.3333,,,N/A,151432.0,59.91,39.77,0.32,0.0
소래포구축제,2022,3,85990.0,50898.0,124.0,137012.0,45670.6667,50477.3333,-9.5,151432,-14420.0,62.76,37.15,0.09,-9.52
소래포구축제,2023,3,91933.0,60127.0,290.0,152350.0,50783.3333,45670.6667,11.2,137012,15338.0,60.34,39.47,0.19,11.19
