축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
여주오곡나루축제,2018,3,51532.0,34818.0,50.0,86400.0,28800.0,,,N/A,86400.0,59.64,40.3,0.06,0.0
여주오곡나루축제,2022,3,71994.0,42871.0,9.0,114874.0,38291.3333,28800.0,33.0,86400,28474.0,62.67,37.32,0.01,32.96
여주오곡나루축제,2023,3,79535.0,45934.0,43.0,125512.0,41837.3333,38291.3333,9.3,114874,10638.0,63.37,36.6,0.03,9.26
