축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
석장리세계구석기축제,2018,4,27628.0,39349.0,14.0,66991.0,16747.75,,,N/A,66991.0,41.24,58.74,0.02,0.0
석장리세계구석기축제,2019,4,34880.0,52960.0,12.0,87852.0,21963.0,16747.75,31.1,66991,20861.0,39.7,60.28,0.01,31.14
석장리세계구석기축제,2022,4,37608.0,39184.0,2.0,76794.0,19198.5,21963.0,-12.6,87852,-11058.0,48.97,51.02,0.0,-12.59
석장리세계구석기축제,2023,3,30681.0,23278.0,10.0,53969.0,17989.6667,19198.5,-6.3,76794,-22825.0,56.85,43.13,0.02,-29.72
