축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
알프스하동섬진강문화재첩축제,2018,3,18316.0,16480.0,18.0,34814.0,11604.6667,,,N/A,34814.0,52.61,47.34,0.05,0.0
알프스하동섬진강문화재첩축제,2019,3,18988.0,25158.0,93.0,44239.0,14746.3333,11604.6667,27.1,34814,9425.0,42.92,56.87,0.21,27.07
알프스하동섬진강문화재첩축제,2022,3,24724.0,26869.0,1.0,51594.0,17198.0,14746.3333,16.6,44239,7355.0,47.92,52.08,0.0,16.63
알프스하동섬진강문화재첩축제,2023,3,24278.0,25580.0,20.0,49878.0,16626.0,17198.0,-3.3,51594,-1716.0,48.67,51.29,0.04,-3.33
