축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
평창송어축제,2019,37,182175.0,335266.0,5540.0,522981.0,14134.6216,,,N/A,522981.0,34.83,64.11,1.06,0.0
평창송어축제,2023,31,190819.0,268296.0,246.0,459361.0,14818.0968,14134.6216,4.8,522981,-63620.0,41.54,58.41,0.05,-12.16
