축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
화성뱃놀이축제,2018,9,82569.0,158957.0,574.0,242100.0,26900.0,,,N/A,242100.0,34.11,65.66,0.24,0.0
화성뱃놀이축제,2019,5,42654.0,90590.0,295.0,133539.0,26707.8,26900.0,-0.7,242100,-108561.0,31.94,67.84,0.22,-44.84
화성뱃놀이축제,2022,3,42599.0,78960.0,26.0,121585.0,40528.3333,26707.8,51.7,133539,-11954.0,35.04,64.94,0.02,-8.95
화성뱃놀이축제,2023,3,46792.0,78035.0,88.0,124915.0,41638.3333,40528.3333,2.7,121585,3330.0,37.46,62.47,0.07,2.74
