축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영도다리축제,2018,3,49153.0,50768.0,1127.0,101048.0,33682.6667,,,N/A,101048.0,48.64,50.24,1.12,0.0
영도다리축제,2019,3,53349.0,32784.0,604.0,86737.0,28912.3333,33682.6667,-14.2,101048,-14311.0,61.51,37.8,0.7,-14.16
영도다리축제,2022,3,62502.0,36257.0,42.0,98801.0,32933.6667,28912.3333,13.9,86737,12064.0,63.26,36.7,0.04,13.91
영도다리축제,2023,3,60899.0,36403.0,1258.0,98560.0,32853.3333,32933.6667,-0.2,98801,-241.0,61.79,36.93,1.28,-0.24
