축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
춘천마임축제,2018,8,159981.0,81311.0,320.0,241612.0,30201.5,,,N/A,241612.0,66.21,33.65,0.13,0.0
춘천마임축제,2019,8,222199.0,106488.0,494.0,329181.0,41147.625,30201.5,36.2,241612,87569.0,67.5,32.35,0.15,36.24
춘천마임축제,2022,7,271117.0,118047.0,218.0,389382.0,55626.0,41147.625,35.2,329181,60201.0,69.63,30.32,0.06,18.29
춘천마임축제,2023,8,342704.0,139356.0,175.0,482235.0,60279.375,55626.0,8.4,389382,92853.0,71.07,28.9,0.04,23.85
