축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
원주다이내믹댄싱카니발,2018,6,62324.0,10046.0,110.0,72480.0,12080.0,,,N/A,72480.0,85.99,13.86,0.15,0.0
원주다이내믹댄싱카니발,2019,6,40017.0,9699.0,154.0,49870.0,8311.6667,12080.0,-31.2,72480,-22610.0,80.24,19.45,0.31,-31.19
원주다이내믹댄싱카니발,2022,3,68274.0,18641.0,15.0,86930.0,28976.6667,8311.6667,248.6,49870,37060.0,78.54,21.44,0.02,74.31
원주다이내믹댄싱카니발,2023,3,54573.0,11885.0,15.0,66473.0,22157.6667,28976.6667,-23.5,86930,-20457.0,82.1,17.88,0.02,-23.53
