축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
무주반딧불축제,2018,9,78309.0,99007.0,180.0,177496.0,19721.7778,,,N/A,177496.0,44.12,55.78,0.1,0.0
무주반딧불축제,2019,9,75086.0,70230.0,86.0,145402.0,16155.7778,19721.7778,-18.1,177496,-32094.0,51.64,48.3,0.06,-18.08
무주반딧불축제,2022,9,85965.0,88057.0,2.0,174024.0,19336.0,16155.7778,19.7,145402,28622.0,49.4,50.6,0.0,19.68
무주반딧불축제,2023,9,87064.0,120005.0,93.0,207162.0,23018.0,19336.0,19.0,174024,33138.0,42.03,57.93,0.04,19.04
