읍면동명,목적지명,도로명주소,카테고리,구분,순위
강남동,부흥사,강원 춘천시 옛경춘로 366-25,종교성지,외지인,31
강남동,강원도향토공예관,강원 춘천시 춘천로 19-0,전시시설,외지인,31
강남동,춘천사,강원 춘천시 옛경춘로 740-0,종교성지,외지인,35
강남동,춘천송암레포츠타운수상레저,강원 춘천시,수상레저스포츠,외지인,36
강남동,88공원,강원 춘천시,도시공원,외지인,36
강남동,송암지,강원 춘천시,자연경관(하천/해양),외지인,36
강남동,호반낚시터,강원 춘천시 송암길 47-0,수상레저스포츠,외지인,36
강남동,춘천송암레포츠타운풋살장,강원 춘천시 스포츠타운길 111-0,기타레저스포츠,외지인,36
강남동,춘천사이클경기장,강원 춘천시 스포츠타운길223번길 82-0,육상레저스포츠,외지인,36
강남동,춘천시외버스터미널,강원 춘천시 경춘로 2341-0,교통시설,전체,1
강남동,춘천삼악산호수케이블카,강원 춘천시 스포츠타운길 245-0,기타관광,전체,2
강남동,의암호스카이워크,강원 춘천시,랜드마크관광,전체,3
강남동,메가박스남춘천,강원 춘천시 춘천로17번길 17-0,공연시설,전체,4
강남동,춘천풍물시장,강원 춘천시 영서로 0-0,시장,전체,5
강남동,KT&G상상마당춘천아트센터,강원 춘천시 스포츠타운길399번길 25-0,기타문화관광지,전체,6
강남동,춘천중도물레길,강원 춘천시 스포츠타운길223번길 95-0,수상레저스포츠,전체,7
강남동,송암스포츠타운빙상장,강원 춘천시 스포츠타운길 113-0,육상레저스포츠,전체,8
강남동,모다아울렛춘천점,강원 춘천시 방송길 77-0,쇼핑몰,전체,9
강남동,춘천고속버스터미널,강원 춘천시 터미널길14번길 15-0,교통시설,전체,10
강남동,수변공원,강원 춘천시,도시공원,전체,11
강남동,의암공원,강원 춘천시 수변공원길 18-0,도시공원,전체,12
강남동,물레길,강원 춘천시 스포츠타운길 113-1,수상레저스포츠,전체,13
강남동,킹카누나루터,강원 춘천시,수상레저스포츠,전체,14
강남동,중도선착장,강원 춘천시 스포츠타운길 383-6,교통시설,전체,15
