축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영덕대게축제,2018,4,25398.0,66853.0,145.0,92396.0,23099.0,,,N/A,92396.0,27.49,72.35,0.16,0.0
영덕대게축제,2019,4,27955.0,61096.0,124.0,89175.0,22293.75,23099.0,-3.5,92396,-3221.0,31.35,68.51,0.14,-3.49
영덕대게축제,2023,3,24321.0,88025.0,10.0,112356.0,37452.0,22293.75,68.0,89175,23181.0,21.65,78.34,0.01,25.99
