축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
이천쌀문화축제,2018,5,93230.0,56587.0,173.0,149990.0,29998.0,,,N/A,149990.0,62.16,37.73,0.12,0.0
이천쌀문화축제,2022,5,39766.0,55812.0,16.0,95594.0,19118.8,29998.0,-36.3,149990,-54396.0,41.6,58.38,0.02,-36.27
이천쌀문화축제,2023,5,42714.0,59770.0,59.0,102543.0,20508.6,19118.8,7.3,95594,6949.0,41.65,58.29,0.06,7.27
