축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
고령대가야축제,2018,4,35988.0,43918.0,118.0,80024.0,20006.0,,,N/A,80024.0,44.97,54.88,0.15,0.0
고령대가야축제,2019,4,37307.0,54113.0,109.0,91529.0,22882.25,20006.0,14.4,80024,11505.0,40.76,59.12,0.12,14.38
고령대가야축제,2022,4,38013.0,57655.0,1.0,95669.0,23917.25,22882.25,4.5,91529,4140.0,39.73,60.27,0.0,4.52
고령대가야축제,2023,3,33054.0,55609.0,9.0,88672.0,29557.3333,23917.25,23.6,95669,-6997.0,37.28,62.71,0.01,-7.31
