축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
한성백제문화제,2018,3,47308.0,64216.0,1960.0,113484.0,37828.0,,,N/A,113484.0,41.69,56.59,1.73,0.0
한성백제문화제,2019,3,42456.0,71618.0,610.0,114684.0,38228.0,37828.0,1.1,113484,1200.0,37.02,62.45,0.53,1.06
한성백제문화제,2022,3,43820.0,109174.0,128.0,153122.0,51040.6667,38228.0,33.5,114684,38438.0,28.62,71.3,0.08,33.52
한성백제문화제,2023,3,62333.0,114060.0,629.0,177022.0,59007.3333,51040.6667,15.6,153122,23900.0,35.21,64.43,0.36,15.61
