축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
강경젓갈축제,2018,5,50642.0,59291.0,108.0,110041.0,22008.2,,,N/A,110041.0,46.02,53.88,0.1,0.0
강경젓갈축제,2022,5,57971.0,69910.0,19.0,127900.0,25580.0,22008.2,16.2,110041,17859.0,45.33,54.66,0.01,16.23
강경젓갈축제,2023,4,52282.0,71999.0,18.0,124299.0,31074.75,25580.0,21.5,127900,-3601.0,42.06,57.92,0.01,-2.82
