축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
수성못페스티벌,2018,3,107064.0,116196.0,192.0,223452.0,74484.0,,,N/A,223452.0,47.91,52.0,0.09,0.0
수성못페스티벌,2019,3,102343.0,116830.0,289.0,219462.0,73154.0,74484.0,-1.8,223452,-3990.0,46.63,53.23,0.13,-1.79
수성못페스티벌,2022,3,119484.0,140629.0,28.0,260141.0,86713.6667,73154.0,18.5,219462,40679.0,45.93,54.06,0.01,18.54
수성못페스티벌,2023,3,107473.0,115723.0,170.0,223366.0,74455.3333,86713.6667,-14.1,260141,-36775.0,48.12,51.81,0.08,-14.14
