축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
서산해미읍성축제,2018,3,42045.0,44467.0,69.0,86581.0,28860.3333,,,N/A,86581.0,48.56,51.36,0.08,0.0
서산해미읍성축제,2019,3,41976.0,56389.0,45.0,98410.0,32803.3333,28860.3333,13.7,86581,11829.0,42.65,57.3,0.05,13.66
서산해미읍성축제,2022,3,41519.0,44649.0,20.0,86188.0,28729.3333,32803.3333,-12.4,98410,-12222.0,48.17,51.8,0.02,-12.42
서산해미읍성축제,2023,3,43239.0,46942.0,40.0,90221.0,30073.6667,28729.3333,4.7,86188,4033.0,47.93,52.03,0.04,4.68
