축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
부안마실축제,2018,3,56458.0,61192.0,47.0,117697.0,39232.3333,,,N/A,117697.0,47.97,51.99,0.04,0.0
부안마실축제,2019,3,59555.0,65809.0,221.0,125585.0,41861.6667,39232.3333,6.7,117697,7888.0,47.42,52.4,0.18,6.7
부안마실축제,2022,27,478322.0,144371.0,59.0,622752.0,23064.8889,41861.6667,-44.9,125585,497167.0,76.81,23.18,0.01,395.88
부안마실축제,2023,3,67163.0,36567.0,8.0,103738.0,34579.3333,23064.8889,49.9,622752,-519014.0,64.74,35.25,0.01,-83.34
