축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
동래읍성역사축제,2018,3,96887.0,105153.0,122.0,202162.0,67387.3333,,,N/A,202162.0,47.93,52.01,0.06,0.0
동래읍성역사축제,2019,3,104103.0,110827.0,184.0,215114.0,71704.6667,67387.3333,6.4,202162,12952.0,48.39,51.52,0.09,6.41
동래읍성역사축제,2022,3,116630.0,100134.0,10.0,216774.0,72258.0,71704.6667,0.8,215114,1660.0,53.8,46.19,0.0,0.77
동래읍성역사축제,2023,3,109390.0,86849.0,113.0,196352.0,65450.6667,72258.0,-9.4,216774,-20422.0,55.71,44.23,0.06,-9.42
