축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
김해분청도자기축제,2018,10,90070.0,64702.0,288.0,155060.0,15506.0,,,N/A,155060.0,58.09,41.73,0.19,0.0
김해분청도자기축제,2019,10,69983.0,41811.0,321.0,112115.0,11211.5,15506.0,-27.7,155060,-42945.0,62.42,37.29,0.29,-27.7
김해분청도자기축제,2022,10,115497.0,67566.0,26.0,183089.0,18308.9,11211.5,63.3,112115,70974.0,63.08,36.9,0.01,63.3
김해분청도자기축제,2023,10,107345.0,57788.0,147.0,165280.0,16528.0,18308.9,-9.7,183089,-17809.0,64.95,34.96,0.09,-9.73
