축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
밀양아리랑대축제,2018,4,82638.0,31585.0,35.0,114258.0,28564.5,,,N/A,114258.0,72.33,27.64,0.03,0.0
밀양아리랑대축제,2019,4,81580.0,30527.0,14.0,112121.0,28030.25,28564.5,-1.9,114258,-2137.0,72.76,27.23,0.01,-1.87
밀양아리랑대축제,2022,4,101733.0,35483.0,3.0,137219.0,34304.75,28030.25,22.4,112121,25098.0,74.14,25.86,0.0,22.38
밀양아리랑대축제,2023,4,104343.0,37401.0,19.0,141763.0,35440.75,34304.75,3.3,137219,4544.0,73.6,26.38,0.01,3.31
