축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
세종축제,2018,3,62888.0,27316.0,51.0,90255.0,30085.0,,,N/A,90255.0,69.68,30.27,0.06,0.0
세종축제,2019,5,161641.0,56106.0,175.0,217922.0,43584.4,30085.0,44.9,90255,127667.0,74.17,25.75,0.08,141.45
세종축제,2022,4,130440.0,66508.0,22.0,196970.0,49242.5,43584.4,13.0,217922,-20952.0,66.22,33.77,0.01,-9.61
세종축제,2023,4,123830.0,62219.0,45.0,186094.0,46523.5,49242.5,-5.5,196970,-10876.0,66.54,33.43,0.02,-5.52
