축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
광주김치축제,2018,4,48686.0,33154.0,57.0,81897.0,20474.25,,,N/A,81897.0,59.45,40.48,0.07,0.0
광주김치축제,2019,3,40874.0,29360.0,51.0,70285.0,23428.3333,20474.25,14.4,81897,-11612.0,58.15,41.77,0.07,-14.18
광주김치축제,2022,4,159300.0,170000.0,38.0,329338.0,82334.5,23428.3333,251.4,70285,259053.0,48.37,51.62,0.01,368.58
광주김치축제,2023,4,148203.0,160224.0,436.0,308863.0,77215.75,82334.5,-6.2,329338,-20475.0,47.98,51.88,0.14,-6.22
