축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
강릉커피축제,2018,5,61368.0,82621.0,279.0,144268.0,28853.6,,,N/A,144268.0,42.54,57.27,0.19,0.0
강릉커피축제,2019,4,98907.0,61246.0,743.0,160896.0,40224.0,28853.6,39.4,144268,16628.0,61.47,38.07,0.46,11.53
강릉커피축제,2022,4,144613.0,113950.0,128.0,258691.0,64672.75,40224.0,60.8,160896,97795.0,55.9,44.05,0.05,60.78
강릉커피축제,2023,4,170198.0,64362.0,156.0,234716.0,58679.0,64672.75,-9.3,258691,-23975.0,72.51,27.42,0.07,-9.27
