축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
제주들불축제,2018,4,214318.0,132354.0,2459.0,349131.0,87282.75,,,N/A,349131.0,61.39,37.91,0.7,0.0
제주들불축제,2019,4,196963.0,120675.0,6875.0,324513.0,81128.25,87282.75,-7.1,349131,-24618.0,60.69,37.19,2.12,-7.05
제주들불축제,2023,4,243131.0,146579.0,114.0,389824.0,97456.0,81128.25,20.1,324513,65311.0,62.37,37.6,0.03,20.13
