축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
울산고래축제,2018,4,77623.0,59803.0,679.0,138105.0,34526.25,,,N/A,138105.0,56.21,43.3,0.49,0.0
울산고래축제,2019,3,50104.0,54835.0,593.0,105532.0,35177.3333,34526.25,1.9,138105,-32573.0,47.48,51.96,0.56,-23.59
울산고래축제,2022,4,85235.0,70133.0,33.0,155401.0,38850.25,35177.3333,10.4,105532,49869.0,54.85,45.13,0.02,47.25
울산고래축제,2023,4,82804.0,68240.0,419.0,151463.0,37865.75,38850.25,-2.5,155401,-3938.0,54.67,45.05,0.28,-2.53
