축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
보성다향대축제,2018,5,35116.0,44564.0,153.0,79833.0,15966.6,,,N/A,79833.0,43.99,55.82,0.19,0.0
보성다향대축제,2019,5,39497.0,60576.0,280.0,100353.0,20070.6,15966.6,25.7,79833,20520.0,39.36,60.36,0.28,25.7
보성다향대축제,2023,9,84619.0,95324.0,91.0,180034.0,20003.7778,20070.6,-0.3,100353,79681.0,47.0,52.95,0.05,79.4
