축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
영암왕인문화축제,2018,4,22126.0,35965.0,26.0,58117.0,14529.25,,,N/A,58117.0,38.07,61.88,0.04,0.0
영암왕인문화축제,2019,4,30602.0,70264.0,93.0,100959.0,25239.75,14529.25,73.7,58117,42842.0,30.31,69.6,0.09,73.72
영암왕인문화축제,2023,4,35281.0,86880.0,5.0,122166.0,30541.5,25239.75,21.0,100959,21207.0,28.88,71.12,0.0,21.01
