축제명,개최년도,축체기간(일),(현지인)방문자수,(외지인)방문자수,(외국인)방문자수,(전체)방문자수,일평균 방문자수,전년도 일평균 방문자수,일평균 방문자수 증감률,(이전)전체방문자,(전체)방문자증감,(현지인)방문자비율,(외지인)방문자비율,(외국인)방문자비율,전년대비방문자증감비율
문경찻사발축제,2018,10,48486.0,126086.0,258.0,174830.0,17483.0,,,N/A,174830.0,27.73,72.12,0.15,0.0
문경찻사발축제,2019,10,48092.0,121642.0,178.0,169912.0,16991.2,17483.0,-2.8,174830,-4918.0,28.3,71.59,0.1,-2.81
문경찻사발축제,2022,9,49408.0,117671.0,6.0,167085.0,18565.0,16991.2,9.3,169912,-2827.0,29.57,70.43,0.0,-1.66
문경찻사발축제,2023,9,59726.0,146531.0,102.0,206359.0,22928.7778,18565.0,23.5,167085,39274.0,28.94,71.01,0.05,23.51
