그룹명,구분명,구분값,index
비축제기간,현지인방문자 유입,0.5029368134071045,목포항구축제2023
비축제기간,내비게이션 검색량,0.3990777833416792,목포항구축제2023
비축제기간,관광소비,0.6860448107108933,목포항구축제2023
비축제기간,축제지 집중률,0.6945675691853781,목포항구축제2023
축제기간,외부방문자 유입,0.8472630997165846,목포항구축제2022
축제기간,현지인방문자 유입,0.9792891127903722,목포항구축제2022
축제기간,내비게이션 검색량,0.4596396396396396,목포항구축제2022
축제기간,관광소비,0.676577236458869,목포항구축제2022
축제기간,축제지 집중률,0.9746773310706028,목포항구축제2022
비축제기간,외부방문자 유입,0.6308641802716406,목포항구축제2022
비축제기간,현지인방문자 유입,0.5174923033865099,목포항구축제2022
비축제기간,내비게이션 검색량,0.3748873873873873,목포항구축제2022
비축제기간,관광소비,0.6825329322465812,목포항구축제2022
비축제기간,축제지 집중률,0.7135965916178857,목포항구축제2022
축제기간,외부방문자 유입,0.7296603475513429,목포항구축제2019
축제기간,현지인방문자 유입,0.8875799883653287,목포항구축제2019
축제기간,내비게이션 검색량,0.4611604311984781,목포항구축제2019
축제기간,관광소비,0.6533833560949485,목포항구축제2019
축제기간,축제지 집중률,0.8950168705643525,목포항구축제2019
비축제기간,외부방문자 유입,0.5349125679491487,목포항구축제2019
비축제기간,현지인방문자 유입,0.5240146887725422,목포항구축제2019
비축제기간,내비게이션 검색량,0.2803582752060875,목포항구축제2019
비축제기간,관광소비,0.6421027586925171,목포항구축제2019
비축제기간,축제지 집중률,0.6468687239098596,목포항구축제2019
축제기간,외부방문자 유입,0.5683014685508452,목포항구축제2018
축제기간,현지인방문자 유입,0.6364861223389922,목포항구축제2018
축제기간,내비게이션 검색량,0.3564870259481038,목포항구축제2018
축제기간,관광소비,0.533518249136231,목포항구축제2018
축제기간,축제지 집중률,0.7913034278200568,목포항구축제2018
비축제기간,외부방문자 유입,0.5276548078554689,목포항구축제2018
비축제기간,현지인방문자 유입,0.5160895535794485,목포항구축제2018
비축제기간,내비게이션 검색량,0.4116766467065868,목포항구축제2018
비축제기간,관광소비,0.6072915795805957,목포항구축제2018
비축제기간,축제지 집중률,0.6382726054192861,목포항구축제2018
축제기간,외부방문자 유입,0.4567015274047262,무주반딧불축제2023
축제기간,현지인방문자 유입,0.891325378910029,무주반딧불축제2023
축제기간,내비게이션 검색량,0.4027108970929195,무주반딧불축제2023
축제기간,관광소비,0.3012149059719137,무주반딧불축제2023
축제기간,축제지 집중률,0.7817778662139817,무주반딧불축제2023
비축제기간,외부방문자 유입,0.2103321273233773,무주반딧불축제2023
비축제기간,현지인방문자 유입,0.6894281414597442,무주반딧불축제2023
비축제기간,내비게이션 검색량,0.1159116580464895,무주반딧불축제2023
비축제기간,관광소비,0.2942451256027238,무주반딧불축제2023
비축제기간,축제지 집중률,0.3811369499862803,무주반딧불축제2023
축제기간,외부방문자 유입,0.4602319637266285,무주반딧불축제2022
축제기간,현지인방문자 유입,0.8812112079790478,무주반딧불축제2022
축제기간,내비게이션 검색량,0.3176377597109304,무주반딧불축제2022
축제기간,관광소비,0.3719945457718442,무주반딧불축제2022
축제기간,축제지 집중률,0.8273102416350291,무주반딧불축제2022
비축제기간,외부방문자 유입,0.3229285845132605,무주반딧불축제2022
비축제기간,현지인방문자 유입,0.7182398737129122,무주반딧불축제2022
비축제기간,내비게이션 검색량,0.2846093044263776,무주반딧불축제2022
비축제기간,관광소비,0.4130433245119867,무주반딧불축제2022
비축제기간,축제지 집중률,0.4590310331076918,무주반딧불축제2022
축제기간,외부방문자 유입,0.3703466695318348,무주반딧불축제2019
축제기간,현지인방문자 유입,0.8981411705601609,무주반딧불축제2019
축제기간,내비게이션 검색량,0.2661728395061728,무주반딧불축제2019
축제기간,관광소비,0.2604714180706992,무주반딧불축제2019
축제기간,축제지 집중률,0.8888074181456511,무주반딧불축제2019
비축제기간,외부방문자 유입,0.2905613517272907,무주반딧불축제2019
비축제기간,현지인방문자 유입,0.7151888135309385,무주반딧불축제2019
비축제기간,내비게이션 검색량,0.2262962962962963,무주반딧불축제2019
비축제기간,관광소비,0.3163907204169299,무주반딧불축제2019
비축제기간,축제지 집중률,0.5121900875995536,무주반딧불축제2019
축제기간,외부방문자 유입,0.5253360154188137,무주반딧불축제2018
축제기간,현지인방문자 유입,0.9163287873203096,무주반딧불축제2018
축제기간,내비게이션 검색량,0.4262198706643151,무주반딧불축제2018
축제기간,관광소비,0.2361085362836039,무주반딧불축제2018
축제기간,축제지 집중률,0.8877406531333111,무주반딧불축제2018
비축제기간,외부방문자 유입,0.266343561167597,무주반딧불축제2018
비축제기간,현지인방문자 유입,0.731140189212434,무주반딧불축제2018
비축제기간,내비게이션 검색량,0.2583039388594944,무주반딧불축제2018
비축제기간,관광소비,0.2403245385335495,무주반딧불축제2018
비축제기간,축제지 집중률,0.4651921828793003,무주반딧불축제2018
축제기간,외부방문자 유입,0.1898305237025788,문경찻사발축제2023
축제기간,현지인방문자 유입,0.8725775937004653,문경찻사발축제2023
축제기간,내비게이션 검색량,0.3206766459778508,문경찻사발축제2023
축제기간,관광소비,0.5985064378975357,문경찻사발축제2023
축제기간,축제지 집중률,0.644344469964469,문경찻사발축제2023
비축제기간,외부방문자 유입,0.1257057962060929,문경찻사발축제2023
비축제기간,현지인방문자 유입,0.7220049087283326,문경찻사발축제2023
비축제기간,내비게이션 검색량,0.2284668978946087,문경찻사발축제2023
비축제기간,관광소비,0.5229682603550678,문경찻사발축제2023
비축제기간,축제지 집중률,0.558485333597377,문경찻사발축제2023
축제기간,외부방문자 유입,0.2958243885933181,문경찻사발축제2022
축제기간,현지인방문자 유입,0.6386626854867897,문경찻사발축제2022
축제기간,내비게이션 검색량,0.3077892023317807,문경찻사발축제2022
축제기간,관광소비,0.6506772451156956,문경찻사발축제2022
축제기간,축제지 집중률,0.5906918510494172,문경찻사발축제2022
비축제기간,외부방문자 유입,0.2101961803179143,문경찻사발축제2022
비축제기간,현지인방문자 유입,0.557342562432139,문경찻사발축제2022
비축제기간,내비게이션 검색량,0.2188314731815918,문경찻사발축제2022
비축제기간,관광소비,0.5474173738563076,문경찻사발축제2022
비축제기간,축제지 집중률,0.5719366865351848,문경찻사발축제2022
축제기간,외부방문자 유입,0.2381346506086273,문경찻사발축제2019
축제기간,현지인방문자 유입,0.815005931198102,문경찻사발축제2019
축제기간,내비게이션 검색량,0.3089644513137558,문경찻사발축제2019
축제기간,관광소비,0.6170407130415939,문경찻사발축제2019
축제기간,축제지 집중률,0.7258678474566586,문경찻사발축제2019
비축제기간,외부방문자 유입,0.1589986335940387,문경찻사발축제2019
비축제기간,현지인방문자 유입,0.7290183867141162,문경찻사발축제2019
비축제기간,내비게이션 검색량,0.1629057187017001,문경찻사발축제2019
비축제기간,관광소비,0.4889875031692475,문경찻사발축제2019
비축제기간,축제지 집중률,0.6828612677305063,문경찻사발축제2019
축제기간,외부방문자 유입,0.3750827527037498,문경찻사발축제2018
축제기간,현지인방문자 유입,0.731414994720169,문경찻사발축제2018
축제기간,내비게이션 검색량,0.3238344683080147,문경찻사발축제2018
축제기간,관광소비,0.6261605836608544,문경찻사발축제2018
축제기간,축제지 집중률,0.6078430811944981,문경찻사발축제2018
비축제기간,외부방문자 유입,0.224276303484965,문경찻사발축제2018
비축제기간,현지인방문자 유입,0.5595564941921859,문경찻사발축제2018
비축제기간,내비게이션 검색량,0.1812860136196961,문경찻사발축제2018
비축제기간,관광소비,0.5269283759374521,문경찻사발축제2018
비축제기간,축제지 집중률,0.5235315079354682,문경찻사발축제2018
축제기간,외부방문자 유입,0.4645192536387791,밀양아리랑대축제2023
축제기간,현지인방문자 유입,0.9268747668200472,밀양아리랑대축제2023
축제기간,내비게이션 검색량,0.4953900709219858,밀양아리랑대축제2023
축제기간,관광소비,0.6836024972500592,밀양아리랑대축제2023
축제기간,축제지 집중률,0.8890168984326021,밀양아리랑대축제2023
비축제기간,외부방문자 유입,0.2874386476622089,밀양아리랑대축제2023
비축제기간,현지인방문자 유입,0.8446749471458774,밀양아리랑대축제2023
비축제기간,내비게이션 검색량,0.2862145390070922,밀양아리랑대축제2023
비축제기간,관광소비,0.641676754791709,밀양아리랑대축제2023
비축제기간,축제지 집중률,0.6172523878739528,밀양아리랑대축제2023
축제기간,외부방문자 유입,0.450110046890427,밀양아리랑대축제2022
축제기간,현지인방문자 유입,0.9359544049459042,밀양아리랑대축제2022
축제기간,내비게이션 검색량,0.5214025500910747,밀양아리랑대축제2022
축제기간,관광소비,0.6752600213842147,밀양아리랑대축제2022
축제기간,축제지 집중률,0.8680624081011423,밀양아리랑대축제2022
비축제기간,외부방문자 유입,0.3244956152478618,밀양아리랑대축제2022
비축제기간,현지인방문자 유입,0.8528746458011335,밀양아리랑대축제2022
비축제기간,내비게이션 검색량,0.4823542805100182,밀양아리랑대축제2022
비축제기간,관광소비,0.704831392603289,밀양아리랑대축제2022
비축제기간,축제지 집중률,0.6369736960574558,밀양아리랑대축제2022
축제기간,외부방문자 유입,0.3579163248564397,밀양아리랑대축제2019
축제기간,현지인방문자 유입,0.862912779505405,밀양아리랑대축제2019
축제기간,내비게이션 검색량,0.255050505050505,밀양아리랑대축제2019
축제기간,관광소비,0.7447666494484525,밀양아리랑대축제2019
축제기간,축제지 집중률,0.8711049221257373,밀양아리랑대축제2019
비축제기간,외부방문자 유입,0.2309028184694714,밀양아리랑대축제2019
비축제기간,현지인방문자 유입,0.7967292314526877,밀양아리랑대축제2019
비축제기간,내비게이션 검색량,0.2212752525252525,밀양아리랑대축제2019
비축제기간,관광소비,0.696082057328229,밀양아리랑대축제2019
비축제기간,축제지 집중률,0.569348536492323,밀양아리랑대축제2019
축제기간,외부방문자 유입,0.3822098763641287,밀양아리랑대축제2018
축제기간,현지인방문자 유입,0.9088144726712856,밀양아리랑대축제2018
축제기간,내비게이션 검색량,0.3666666666666666,밀양아리랑대축제2018
축제기간,관광소비,0.6856054900280371,밀양아리랑대축제2018
축제기간,축제지 집중률,0.8326978098295105,밀양아리랑대축제2018
비축제기간,외부방문자 유입,0.2200506667730408,밀양아리랑대축제2018
비축제기간,현지인방문자 유입,0.8329195535026944,밀양아리랑대축제2018
비축제기간,내비게이션 검색량,0.2122023809523809,밀양아리랑대축제2018
비축제기간,관광소비,0.6147697558937687,밀양아리랑대축제2018
비축제기간,축제지 집중률,0.577283038385313,밀양아리랑대축제2018
축제기간,외부방문자 유입,0.5238805240777199,보령머드축제2023
축제기간,현지인방문자 유입,0.8219475168076339,보령머드축제2023
축제기간,내비게이션 검색량,0.308137283796513,보령머드축제2023
축제기간,관광소비,0.6685348278599965,보령머드축제2023
축제기간,축제지 집중률,0.9020796221126424,보령머드축제2023
비축제기간,외부방문자 유입,0.3455248085981104,보령머드축제2023
비축제기간,현지인방문자 유입,0.7469795230199873,보령머드축제2023
비축제기간,내비게이션 검색량,0.2294350481224786,보령머드축제2023
비축제기간,관광소비,0.55243069706895,보령머드축제2023
비축제기간,축제지 집중률,0.8373614469451176,보령머드축제2023
축제기간,외부방문자 유입,0.5465031770107356,보령머드축제2022
축제기간,현지인방문자 유입,0.6692493265458184,보령머드축제2022
축제기간,내비게이션 검색량,0.4271310072416063,보령머드축제2022
축제기간,관광소비,0.6386992323002912,보령머드축제2022
축제기간,축제지 집중률,0.8551655318039465,보령머드축제2022
비축제기간,외부방문자 유입,0.4393888605120769,보령머드축제2022
비축제기간,현지인방문자 유입,0.6385724921419116,보령머드축제2022
비축제기간,내비게이션 검색량,0.3384302134646962,보령머드축제2022
비축제기간,관광소비,0.5826028570158808,보령머드축제2022
비축제기간,축제지 집중률,0.8194334665270779,보령머드축제2022
축제기간,외부방문자 유입,0.5009341820706784,보령머드축제2019
축제기간,현지인방문자 유입,0.7813010025647004,보령머드축제2019
축제기간,내비게이션 검색량,0.3892703862660944,보령머드축제2019
축제기간,관광소비,0.5745045313296104,보령머드축제2019
축제기간,축제지 집중률,0.902417798111963,보령머드축제2019
비축제기간,외부방문자 유입,0.4433129433464764,보령머드축제2019
비축제기간,현지인방문자 유입,0.6699638610398695,보령머드축제2019
비축제기간,내비게이션 검색량,0.3715034082302449,보령머드축제2019
비축제기간,관광소비,0.5867330079250305,보령머드축제2019
비축제기간,축제지 집중률,0.8202167457466915,보령머드축제2019
축제기간,외부방문자 유입,0.5716685125212806,보령머드축제2018
축제기간,현지인방문자 유입,0.8011937557392103,보령머드축제2018
축제기간,내비게이션 검색량,0.4148717948717949,보령머드축제2018
축제기간,관광소비,0.661946737957879,보령머드축제2018
축제기간,축제지 집중률,0.9057558868865594,보령머드축제2018
비축제기간,외부방문자 유입,0.4802946757037916,보령머드축제2018
비축제기간,현지인방문자 유입,0.6473829201101928,보령머드축제2018
비축제기간,내비게이션 검색량,0.361482905982906,보령머드축제2018
비축제기간,관광소비,0.6194294674658901,보령머드축제2018
비축제기간,축제지 집중률,0.8039552673594624,보령머드축제2018
축제기간,외부방문자 유입,0.5773241251105286,보성다향대축제2023
축제기간,현지인방문자 유입,0.7268217893217893,보성다향대축제2023
축제기간,내비게이션 검색량,0.3898859376246311,보성다향대축제2023
축제기간,관광소비,0.5808559318401526,보성다향대축제2023
축제기간,축제지 집중률,0.7748939626254563,보성다향대축제2023
비축제기간,외부방문자 유입,0.2738082367694571,보성다향대축제2023
비축제기간,현지인방문자 유입,0.5993341149591149,보성다향대축제2023
비축제기간,내비게이션 검색량,0.1623394751535455,보성다향대축제2023
비축제기간,관광소비,0.5283825538397097,보성다향대축제2023
비축제기간,축제지 집중률,0.4795850684122102,보성다향대축제2023
축제기간,외부방문자 유입,0.0,보성다향대축제2022
축제기간,현지인방문자 유입,0.0,보성다향대축제2022
축제기간,내비게이션 검색량,0.0,보성다향대축제2022
축제기간,관광소비,0.0,보성다향대축제2022
축제기간,축제지 집중률,0.0,보성다향대축제2022
비축제기간,외부방문자 유입,0.0,보성다향대축제2022
비축제기간,현지인방문자 유입,0.0,보성다향대축제2022
비축제기간,내비게이션 검색량,0.0,보성다향대축제2022
비축제기간,관광소비,0.0,보성다향대축제2022
비축제기간,축제지 집중률,0.0,보성다향대축제2022
축제기간,외부방문자 유입,0.5736208115368302,보성다향대축제2019
축제기간,현지인방문자 유입,0.7844977407021203,보성다향대축제2019
축제기간,내비게이션 검색량,0.5220299884659747,보성다향대축제2019
축제기간,관광소비,0.6952929546890627,보성다향대축제2019
축제기간,축제지 집중률,0.7210138704406279,보성다향대축제2019
비축제기간,외부방문자 유입,0.2308303878599369,보성다향대축제2019
비축제기간,현지인방문자 유입,0.6376346889120612,보성다향대축제2019
비축제기간,내비게이션 검색량,0.1290657439446366,보성다향대축제2019
비축제기간,관광소비,0.4667524598264237,보성다향대축제2019
비축제기간,축제지 집중률,0.544552869306858,보성다향대축제2019
축제기간,외부방문자 유입,0.4901575644644178,보성다향대축제2018
축제기간,현지인방문자 유입,0.7487313432835822,보성다향대축제2018
축제기간,내비게이션 검색량,0.4928892889288929,보성다향대축제2018
축제기간,관광소비,0.5846896028764693,보성다향대축제2018
축제기간,축제지 집중률,0.7228813668957124,보성다향대축제2018
비축제기간,외부방문자 유입,0.2725578878141013,보성다향대축제2018
비축제기간,현지인방문자 유입,0.6810541044776119,보성다향대축제2018
비축제기간,내비게이션 검색량,0.2047704770477047,보성다향대축제2018
비축제기간,관광소비,0.4827638505596757,보성다향대축제2018
비축제기간,축제지 집중률,0.5388569402866179,보성다향대축제2018
축제기간,외부방문자 유입,0.0,봉화은어축제2023
축제기간,현지인방문자 유입,0.0,봉화은어축제2023
축제기간,내비게이션 검색량,0.0,봉화은어축제2023
축제기간,관광소비,0.0,봉화은어축제2023
축제기간,축제지 집중률,0.0,봉화은어축제2023
비축제기간,외부방문자 유입,0.0,봉화은어축제2023
비축제기간,현지인방문자 유입,0.0,봉화은어축제2023
비축제기간,내비게이션 검색량,0.0,봉화은어축제2023
비축제기간,관광소비,0.0,봉화은어축제2023
비축제기간,축제지 집중률,0.0,봉화은어축제2023
축제기간,외부방문자 유입,0.5675924350389696,봉화은어축제2022
축제기간,현지인방문자 유입,0.7956454857413324,봉화은어축제2022
축제기간,내비게이션 검색량,0.5601717659688674,봉화은어축제2022
축제기간,관광소비,0.6595601047848468,봉화은어축제2022
축제기간,축제지 집중률,0.8482920686706394,봉화은어축제2022
비축제기간,외부방문자 유입,0.198466800977578,봉화은어축제2022
비축제기간,현지인방문자 유입,0.7038121721295311,봉화은어축제2022
비축제기간,내비게이션 검색량,0.0648953301127214,봉화은어축제2022
비축제기간,관광소비,0.51560816495662,봉화은어축제2022
비축제기간,축제지 집중률,0.6014255033947629,봉화은어축제2022
축제기간,외부방문자 유입,0.7418319864500842,봉화은어축제2019
축제기간,현지인방문자 유입,0.7244128420599009,봉화은어축제2019
축제기간,내비게이션 검색량,0.5932932072227,봉화은어축제2019
축제기간,관광소비,0.7177428042698355,봉화은어축제2019
축제기간,축제지 집중률,0.7658273178189308,봉화은어축제2019
비축제기간,외부방문자 유입,0.2061825150679748,봉화은어축제2019
비축제기간,현지인방문자 유입,0.6267417223299576,봉화은어축제2019
비축제기간,내비게이션 검색량,0.0392662654055603,봉화은어축제2019
비축제기간,관광소비,0.5093119497351782,봉화은어축제2019
비축제기간,축제지 집중률,0.5006052313795031,봉화은어축제2019
축제기간,외부방문자 유입,0.5944125226524289,봉화은어축제2018
축제기간,현지인방문자 유입,0.827219112355058,봉화은어축제2018
축제기간,내비게이션 검색량,0.734375,봉화은어축제2018
축제기간,관광소비,0.6365339696284434,봉화은어축제2018
축제기간,축제지 집중률,0.6037805824236258,봉화은어축제2018
비축제기간,외부방문자 유입,0.1819981086439719,봉화은어축제2018
비축제기간,현지인방문자 유입,0.7500749700119952,봉화은어축제2018
비축제기간,내비게이션 검색량,0.0460286458333333,봉화은어축제2018
비축제기간,관광소비,0.4072757538950747,봉화은어축제2018
비축제기간,축제지 집중률,0.477766591400675,봉화은어축제2018
축제기간,외부방문자 유입,0.4908745667830501,부안마실축제2023
축제기간,현지인방문자 유입,0.8612270544410036,부안마실축제2023
축제기간,내비게이션 검색량,0.5270546197039306,부안마실축제2023
축제기간,관광소비,0.5239237254094875,부안마실축제2023
축제기간,축제지 집중률,0.8284761883261957,부안마실축제2023
비축제기간,외부방문자 유입,0.2463377952129259,부안마실축제2023
비축제기간,현지인방문자 유입,0.8065448139670571,부안마실축제2023
비축제기간,내비게이션 검색량,0.2447996426748341,부안마실축제2023
비축제기간,관광소비,0.4645896872843907,부안마실축제2023
비축제기간,축제지 집중률,0.5444970772061055,부안마실축제2023
축제기간,외부방문자 유입,0.2262699458537399,부안마실축제2022
축제기간,현지인방문자 유입,0.7251565318900562,부안마실축제2022
축제기간,내비게이션 검색량,0.2593975861949718,부안마실축제2022
축제기간,관광소비,0.6134872701310438,부안마실축제2022
축제기간,축제지 집중률,0.5424538818337719,부안마실축제2022
비축제기간,외부방문자 유입,0.2241313725436386,부안마실축제2022
비축제기간,현지인방문자 유입,0.734644279823887,부안마실축제2022
비축제기간,내비게이션 검색량,0.225205529366218,부안마실축제2022
비축제기간,관광소비,0.5831488182260156,부안마실축제2022
비축제기간,축제지 집중률,0.5674317999869406,부안마실축제2022
축제기간,외부방문자 유입,0.7942363368900659,부안마실축제2019
축제기간,현지인방문자 유입,0.9478609625668448,부안마실축제2019
축제기간,내비게이션 검색량,0.7330282227307399,부안마실축제2019
축제기간,관광소비,0.8414204199393425,부안마실축제2019
축제기간,축제지 집중률,0.802367678644254,부안마실축제2019
비축제기간,외부방문자 유입,0.240536829684585,부안마실축제2019
비축제기간,현지인방문자 유입,0.7767101158645277,부안마실축제2019
비축제기간,내비게이션 검색량,0.1704805491990846,부안마실축제2019
비축제기간,관광소비,0.4901441861439959,부안마실축제2019
비축제기간,축제지 집중률,0.4948567208228669,부안마실축제2019
축제기간,외부방문자 유입,0.6534747386796761,부안마실축제2018
축제기간,현지인방문자 유입,0.9197171855399704,부안마실축제2018
축제기간,내비게이션 검색량,0.601145038167939,부안마실축제2018
축제기간,관광소비,0.8112744532554498,부안마실축제2018
축제기간,축제지 집중률,0.732333950681901,부안마실축제2018
비축제기간,외부방문자 유입,0.2347434653913296,부안마실축제2018
비축제기간,현지인방문자 유입,0.810119454897936,부안마실축제2018
비축제기간,내비게이션 검색량,0.2227258269720101,부안마실축제2018
비축제기간,관광소비,0.5606289779739526,부안마실축제2018
비축제기간,축제지 집중률,0.4726828859516942,부안마실축제2018
축제기간,외부방문자 유입,0.6705993574601422,부천국제만화축제2023
축제기간,현지인방문자 유입,0.8731965734896303,부천국제만화축제2023
축제기간,내비게이션 검색량,0.6374247674630676,부천국제만화축제2023
축제기간,관광소비,0.7203971352098165,부천국제만화축제2023
축제기간,축제지 집중률,0.8296378685568608,부천국제만화축제2023
비축제기간,외부방문자 유입,0.6496152926242434,부천국제만화축제2023
비축제기간,현지인방문자 유입,0.8520250976856026,부천국제만화축제2023
비축제기간,내비게이션 검색량,0.5587155754149188,부천국제만화축제2023
비축제기간,관광소비,0.693165814060788,부천국제만화축제2023
비축제기간,축제지 집중률,0.8002464093387224,부천국제만화축제2023
축제기간,외부방문자 유입,0.7642221883929032,부천국제만화축제2022
축제기간,현지인방문자 유입,0.8850932857088574,부천국제만화축제2022
축제기간,내비게이션 검색량,0.7116579791499599,부천국제만화축제2022
축제기간,관광소비,0.6992667892052808,부천국제만화축제2022
축제기간,축제지 집중률,0.9112075445773424,부천국제만화축제2022
비축제기간,외부방문자 유입,0.7386553840193189,부천국제만화축제2022
비축제기간,현지인방문자 유입,0.8880405251358438,부천국제만화축제2022
비축제기간,내비게이션 검색량,0.5715028568564555,부천국제만화축제2022
비축제기간,관광소비,0.6845453049971592,부천국제만화축제2022
비축제기간,축제지 집중률,0.8636217448385354,부천국제만화축제2022
축제기간,외부방문자 유입,0.6821513256902239,부천국제만화축제2019
축제기간,현지인방문자 유입,0.7762684377171982,부천국제만화축제2019
축제기간,내비게이션 검색량,0.7304831885994211,부천국제만화축제2019
축제기간,관광소비,0.7076722932970541,부천국제만화축제2019
축제기간,축제지 집중률,0.8514668401784965,부천국제만화축제2019
비축제기간,외부방문자 유입,0.6365985128053049,부천국제만화축제2019
비축제기간,현지인방문자 유입,0.75103482894432,부천국제만화축제2019
비축제기간,내비게이션 검색량,0.5730015586729014,부천국제만화축제2019
비축제기간,관광소비,0.6866862310343782,부천국제만화축제2019
비축제기간,축제지 집중률,0.8144388096356545,부천국제만화축제2019
축제기간,외부방문자 유입,0.0,부천국제만화축제2018
축제기간,현지인방문자 유입,0.0,부천국제만화축제2018
축제기간,내비게이션 검색량,0.6914234663490173,부천국제만화축제2018
축제기간,관광소비,0.6613827048202807,부천국제만화축제2018
축제기간,축제지 집중률,0.0,부천국제만화축제2018
비축제기간,외부방문자 유입,0.0,부천국제만화축제2018
비축제기간,현지인방문자 유입,0.0,부천국제만화축제2018
비축제기간,내비게이션 검색량,0.5792435973793925,부천국제만화축제2018
비축제기간,관광소비,0.6406316006942581,부천국제만화축제2018
비축제기간,축제지 집중률,0.0,부천국제만화축제2018
축제기간,외부방문자 유입,0.7926226361002706,부평풍물대축제2023
축제기간,현지인방문자 유입,0.8862062269402551,부평풍물대축제2023
축제기간,내비게이션 검색량,0.8054020871700429,부평풍물대축제2023
축제기간,관광소비,0.6151490513265732,부평풍물대축제2023
축제기간,축제지 집중률,0.912249343096288,부평풍물대축제2023
비축제기간,외부방문자 유입,0.6198818245944826,부평풍물대축제2023
비축제기간,현지인방문자 유입,0.6650592271344423,부평풍물대축제2023
비축제기간,내비게이션 검색량,0.676488643339472,부평풍물대축제2023
비축제기간,관광소비,0.5781954693572352,부평풍물대축제2023
비축제기간,축제지 집중률,0.7933462153377115,부평풍물대축제2023
축제기간,외부방문자 유입,0.806579934539545,부평풍물대축제2022
축제기간,현지인방문자 유입,0.8469511963178517,부평풍물대축제2022
축제기간,내비게이션 검색량,0.7959183673469388,부평풍물대축제2022
축제기간,관광소비,0.7130257629879612,부평풍물대축제2022
축제기간,축제지 집중률,0.8811968093758263,부평풍물대축제2022
비축제기간,외부방문자 유입,0.6405546038851259,부평풍물대축제2022
비축제기간,현지인방문자 유입,0.6468270949826924,부평풍물대축제2022
비축제기간,내비게이션 검색량,0.704527048914804,부평풍물대축제2022
비축제기간,관광소비,0.6967383845194454,부평풍물대축제2022
비축제기간,축제지 집중률,0.7130011631561011,부평풍물대축제2022
축제기간,외부방문자 유입,0.0,부평풍물대축제2019
축제기간,현지인방문자 유입,0.0,부평풍물대축제2019
축제기간,내비게이션 검색량,0.0,부평풍물대축제2019
축제기간,관광소비,0.0,부평풍물대축제2019
축제기간,축제지 집중률,0.0,부평풍물대축제2019
비축제기간,외부방문자 유입,0.0,부평풍물대축제2019
비축제기간,현지인방문자 유입,0.0,부평풍물대축제2019
비축제기간,내비게이션 검색량,0.0,부평풍물대축제2019
비축제기간,관광소비,0.0,부평풍물대축제2019
비축제기간,축제지 집중률,0.0,부평풍물대축제2019
축제기간,외부방문자 유입,0.8012970387828368,부평풍물대축제2018
축제기간,현지인방문자 유입,0.9057213132285318,부평풍물대축제2018
축제기간,내비게이션 검색량,0.6488240064882401,부평풍물대축제2018
축제기간,관광소비,0.6676327321321261,부평풍물대축제2018
축제기간,축제지 집중률,0.9272621851839972,부평풍물대축제2018
비축제기간,외부방문자 유입,0.6482885598299827,부평풍물대축제2018
비축제기간,현지인방문자 유입,0.6994733183616726,부평풍물대축제2018
비축제기간,내비게이션 검색량,0.5819140308191403,부평풍물대축제2018
비축제기간,관광소비,0.6799456773076286,부평풍물대축제2018
비축제기간,축제지 집중률,0.7408302115871033,부평풍물대축제2018
축제기간,외부방문자 유입,0.4237753183216203,산청한방약초축제2023
축제기간,현지인방문자 유입,0.6741851368970013,산청한방약초축제2023
축제기간,내비게이션 검색량,0.451964898893552,산청한방약초축제2023
축제기간,관광소비,0.7089128086479368,산청한방약초축제2023
축제기간,축제지 집중률,0.9076902390504864,산청한방약초축제2023
비축제기간,외부방문자 유입,0.2704550452383229,산청한방약초축제2023
비축제기간,현지인방문자 유입,0.5747555410691004,산청한방약초축제2023
비축제기간,내비게이션 검색량,0.2122853872567722,산청한방약초축제2023
비축제기간,관광소비,0.6133483110575703,산청한방약초축제2023
비축제기간,축제지 집중률,0.6544095929188943,산청한방약초축제2023
축제기간,외부방문자 유입,0.4645364580554961,산청한방약초축제2022
축제기간,현지인방문자 유입,0.8257703510654607,산청한방약초축제2022
축제기간,내비게이션 검색량,0.419496935648621,산청한방약초축제2022
축제기간,관광소비,0.6696071407835829,산청한방약초축제2022
축제기간,축제지 집중률,0.8797690015203583,산청한방약초축제2022
비축제기간,외부방문자 유입,0.2221353528966778,산청한방약초축제2022
비축제기간,현지인방문자 유입,0.5943775869998467,산청한방약초축제2022
비축제기간,내비게이션 검색량,0.1645173646578141,산청한방약초축제2022
비축제기간,관광소비,0.5483716891161378,산청한방약초축제2022
비축제기간,축제지 집중률,0.5311505652844466,산청한방약초축제2022
축제기간,외부방문자 유입,0.4431033511898282,산청한방약초축제2019
축제기간,현지인방문자 유입,0.75776453593355,산청한방약초축제2019
축제기간,내비게이션 검색량,0.369990156096189,산청한방약초축제2019
축제기간,관광소비,0.4899188723518809,산청한방약초축제2019
축제기간,축제지 집중률,0.7727834935311152,산청한방약초축제2019
비축제기간,외부방문자 유입,0.2734371187350544,산청한방약초축제2019
비축제기간,현지인방문자 유입,0.5970115565185987,산청한방약초축제2019
비축제기간,내비게이션 검색량,0.1829911404865701,산청한방약초축제2019
비축제기간,관광소비,0.4609233813126922,산청한방약초축제2019
비축제기간,축제지 집중률,0.5036441021804242,산청한방약초축제2019
축제기간,외부방문자 유입,0.4399713896253688,산청한방약초축제2018
축제기간,현지인방문자 유입,0.611389902676399,산청한방약초축제2018
